Date,AAPL,ABBV,AMD,AVGO,BAC,COST,CRM,CVX,GOOG,GOOGL,HD,JNJ,JPM,KO,LLY,MA,MRK,MSFT,NFLX,NVDA,ORCL,PG,TMO,TSLA,UNH,V,WMT,XOM
2024-01-18 00:00:00+00:00,0.03257077702868405,0.007775990693519974,0.01560841623637299,0.03646014780593365,-0.002201227471181788,0.0045600650208925675,0.011125736485337434,-0.009083154068280974,0.014696679269213586,0.014207851281043293,0.006185019673725867,0.004862033898932028,0.001975078397238317,0.0028337578994797052,-0.008840670164420472,0.00772073460292555,0.003470790165390314,0.01129736480959287,0.010367895250235293,0.018803666647266848,0.021328475396961144,-0.005765154163955177,0.009587477295532887,-0.017026203279914,-0.01638277402989985,0.005663428278647631,0.013472492942810721,-0.0018560374351179743
2024-01-19 00:00:00+00:00,0.015533005871384287,0.009001862848227571,0.07106410333015312,0.05882460009648227,0.0154427688420673,0.011145030078379081,0.023391526795182527,0.0029614482911930473,0.020553051777616682,0.02021188119804096,0.012601276864504074,0.002915233582436949,0.017261881497333764,-0.00548528020171124,0.008390280321454835,0.014069527298359086,0.0029526041248169044,0.012186805137790913,-0.004862840995311646,0.041746180241578834,0.008923710484115333,-0.0038477150033561225,0.013463770194896973,0.0014630807600990448,-0.024751257347583877,0.010292868638354324,-0.005268358679356044,0.001549466142745981
2024-01-22 00:00:00+00:00,0.012163240294058797,0.003762733384460315,-0.03472423348513887,0.0076783241912130595,0.01024214260062073,-0.0035397330714498354,-0.002064890670799735,0.0017576436675426077,-0.0017570492076118827,-0.0026643080531991714,-0.015783208070594523,0.004886261701678274,-0.0011742949472967057,-0.004345703023106773,0.0036589574547161163,0.0067997190479018865,0.0045420243197444865,-0.00541792603641611,0.0057148342028898735,0.002739890672461609,0.003920889328415944,0.001965104682393193,0.002972386301818064,-0.015976244642273096,0.018726744249859317,0.0011074903509549205,6.16282906020782e-05,-0.001340841572610496
2024-01-23 00:00:00+00:00,0.00665326933433108,0.012757778692691124,0.0014270751790717018,0.00476033992752023,0.0067589095966860135,-0.007104526048866466,-0.012593670619740704,-0.0028073177571003027,0.00656679861085796,0.007192291508102189,-0.01656906879871478,-0.016372160780922407,-0.006583928164310415,0.00470033890383359,-0.0019021378002883615,-0.002251241847277985,0.0034329451668226874,0.006027526081631374,0.013341317041709377,0.0036712203964761603,0.01571293354127934,0.04139053818305238,-0.004788558471613191,0.0016283349277841364,0.004931922507801945,0.00022125303458997436,0.002524682886479779,0.011258001739647527
2024-01-24 00:00:00+00:00,-0.0034839626363134535,-0.01958212865257447,0.05860346291707419,0.022473955600183393,0.006408092233032736,-0.001570850045033656,0.00039749184748538724,0.0199170037062808,0.011232280259476868,0.011289440506850879,-0.010006264943077325,-0.005318777809764641,0.008935411757432288,-0.015705928097037414,0.006384295719533473,-0.00013678691103413687,-0.00801065665311873,0.0091751559564206,0.10703182188681826,0.02486926284195734,0.022176540779210274,-0.012079607495031675,-0.019519228740562777,-0.006263735117226887,-0.0044422158263919265,0.001437770027399976,-0.014127647323498138,0.0172608297388257
2024-01-25 00:00:00+00:00,-0.0016965696517677875,0.005541430686496929,0.011442081001416193,-0.01903706772403413,0.012431909416773967,-0.009628277455429157,0.007765005056624696,0.025186299425446368,0.021882251035918676,0.021317990538550546,0.010654520504932208,0.0037744609284839914,0.014310812853518318,0.004243756509999752,-0.009594474647999562,-0.004330968872639285,0.010514771388765665,0.0057383029569071375,0.03143870104120583,0.004155580672306147,0.006036220951672888,0.023008266067664707,-0.003296469695797666,-0.12125293136804816,-0.03863767899707493,0.003533845179911843,0.014579354550532386,0.02540148283936383
2024-01-26 00:00:00+00:00,-0.009012843001522164,-0.004420931320023858,-0.01707980812832377,-0.020422735394020397,0.0011980300718015258,0.01026618016525327,0.0032612884500711203,0.003836576151126536,0.0009762766564545,0.0021071944661190667,0.012337276976533751,-0.000376026794404849,-0.003816268001335721,0.0035497019942605235,0.018530234234403364,0.003960587508867741,0.005743812821941363,-0.0023217713641427995,0.01498217599671925,-0.0095102749014494,-0.0031304540746929232,0.003341407964100984,0.01694512741229559,0.0033948152034783963,0.019862257723980203,-0.017130534917005003,0.008781705950164698,0.008518536169816349
2024-01-29 00:00:00+00:00,-0.003585834806270727,-0.002980449668312124,0.0032722247168106566,0.010698156935529335,0.005384393393176756,0.010380273214317892,0.028291828409889863,-0.00040239004261599653,0.00682756967562459,0.008673283957605804,0.0011257911656950004,-0.0008777585385638664,0.002611972955088415,0.00606369794096473,0.008994999515964608,0.004674689892300465,0.0038073184484885836,0.014334210065730657,0.00941410763660655,0.023496203114405256,-0.007763403237729727,0.00012813717148518755,0.019074456662014683,0.04190991910385411,0.002662953414023672,0.021347970056208476,0.004687333478948563,0.0012621593858184177
2024-01-30 00:00:00+00:00,-0.019245921600560267,0.006161920578720892,-0.03244674246780166,-0.007891463953666578,0.035108638371834644,0.009697111043971196,-0.00045150058455478703,0.006976124088749147,-0.011560314480226985,-0.013354084830763613,0.003935881866535151,-0.0037022700658039254,0.020494503084110827,0.0028462236439514843,-3.099877678447438e-05,0.010463520430119333,0.003133302589916065,-0.0027579383029445736,-0.0224734763285368,0.004946763273875776,0.003604406531387605,0.008516913720417074,0.016763149140582634,0.0034567835721344142,-0.0018433519839029522,0.01275309726007312,0.003332474920841877,0.0166779270255899
2024-01-31 00:00:00+00:00,-0.019357484139599257,-0.003153131926956876,-0.02539808891778772,-0.023308225996794163,-0.022420417519880886,-0.008362448234504827,-0.023077307419129722,-0.017919027218323835,-0.07350540636134573,-0.07500329493367963,-0.01159343697582993,0.000818647417026197,-0.010835731025082063,-0.006844755589107576,0.0009767770124202713,0.009074771236761814,-0.007233303797992585,-0.02694635331500639,0.0022386245363399393,-0.019864886943439353,-0.021548768665803242,-0.002222442836965155,-0.04961917835695118,-0.02244377647032403,0.016143436446595993,-0.014035820567590118,-0.0020532076816569544,-0.019456332348019356
2024-02-01 00:00:00+00:00,0.013340638387049353,0.019403980027725476,0.016637803360445957,0.01695764382706888,-0.013525443247424107,0.015305566952094729,0.009640952806353908,0.003120202663024596,0.006417526020634501,0.00756607087193184,0.020144021439585158,-0.0033981998985168627,-0.0036132103544826988,0.025046130377054165,0.022955040094086332,0.026022351686500356,0.04636519228558145,0.015594323014115785,0.0060272367133220595,0.024379563935891913,0.0342883361124553,0.012982098366516093,0.024583487126687897,0.008382761388752824,-0.008988915633688754,0.013869579252476116,0.018517447578734192,-0.004085146973116238
2024-02-02 00:00:00+00:00,-0.00540518652655908,0.006444328701385116,0.042116424885682235,0.02027489452368858,-0.002384401625808441,0.0070974816814444175,0.0065541165827218695,0.02941373246676493,0.005815816125888329,0.008642627629274147,-0.007887393092849693,-0.011050818321276745,0.005756067869314263,-0.007215487032578349,0.010932264351290133,-0.0007377709860852955,0.00023748244491006432,0.018425818579080877,-0.0050571709182235525,0.04970885858702956,0.0022504672445167184,-0.006847631179860425,-0.0007423122289489381,-0.0050301649114266045,0.006093075942134263,0.0004692777609203169,0.007486222084664096,-0.004101980280046158
2024-02-05 00:00:00+00:00,0.009846608925036193,0.015355432505927524,-0.019306584846715547,0.015322465748489389,-0.014341184650263572,0.0023679363368382944,0.008576437925528868,0.0005911393061377446,0.009683726252508018,0.00913045683010516,-0.0058505029722651924,-0.0051720828382836315,-0.0013162914092355038,-0.008258992284616906,0.05773993128324606,-0.008293841539417812,-0.0018195078477616367,-0.013544937728386719,-0.004569313231280958,0.047944471556240265,0.0051817603414794355,0.0007591443520609253,-0.00036251037604217995,-0.03645365318513305,-0.014248556744508645,-0.005772420894414099,-0.0053665635491418895,-0.004118799085853886
2024-02-06 00:00:00+00:00,0.008631716242295306,0.011853291703222135,-0.036446025371295265,-0.016450776639584497,0.001515606573390782,-0.0005202972753433066,-0.007913662022869916,0.00013135563462407518,0.003312026780756705,0.00292314856433884,0.003125453746454676,0.014505762341369799,0.0034383833531232977,-0.0016655282632608293,-0.0016568826809296722,0.008188121080093369,0.005547595431927066,-0.0003945510801440788,-0.010995254425906764,-0.01599553576096513,-0.009364937033681242,0.004740564791738899,0.015699254062037538,0.0223130928940527,0.015329265722517915,0.004281891128858462,0.006818360111664923,0.006893081943233792
2024-02-07 00:00:00+00:00,0.0005811118736642751,0.009925614620699408,0.018227290145302,0.028143787959080457,0.004237229265563469,0.012647979499744721,0.010530869635111406,-0.0014439982961171882,0.00873394371110181,0.009992982259478866,0.01807715754954531,-0.0005060612243183993,0.0018845514376248929,0.000834153437756946,0.02886410430126496,0.0030619070674551274,0.0046501626196466805,0.021110382302605757,0.006152376196508769,0.02749790916474315,0.017085756042791056,0.0010065229607947312,-0.014225033496060968,0.01339813963135228,0.017075773616940015,0.009502739711899189,-0.0025322283922885047,-0.00029342163839940483
2024-02-08 00:00:00+00:00,-0.00575469616976787,-0.0012571162951134918,-0.009301487745301928,0.014080444416116444,-0.0018083602426185452,0.006085101605478815,0.010767198726334026,0.012686475037169798,0.003681510304589297,0.0025423170346803303,0.0028399248952286626,-0.010001400725945797,-0.0035910845460643825,-0.0026670662583339055,0.014199486299198094,-0.007901964515534043,-0.006746788966538464,0.00014480678336048491,-0.0013766467242956049,-0.006533606849695062,-0.005031144964940948,-0.0030166297675110476,-0.0025710863293723074,0.010555473441792307,0.0013476973577046802,-0.01108034306077077,-5.894492272384699e-05,0.017119984578976677
2024-02-09 00:00:00+00:00,0.004093993989793043,-0.004061981859445063,0.018482370895872346,0.006809110787321826,-0.001509657792890362,-0.0010493893539691435,-0.002226611912893417,-0.019602763817887836,0.020377629181302037,0.02117753941873657,-0.0015671209524592555,0.002301845620277687,0.001201342303803088,-0.0045127752191632675,0.006089508369989449,-0.0008292084952463696,-0.009161960753439002,0.01555143427246275,0.004995215800403852,0.03578370256670316,-0.0003427981631912713,-0.007690365170123226,-0.00025410796780012124,0.021154303741671487,-0.0035957115532374573,0.0023569170187915933,-0.0005314225319469346,-0.02115996001902709
2024-02-12 00:00:00+00:00,-0.00900188085946041,-0.005801932167875501,-0.0033046850623192903,-0.01436760527794978,0.016631460992163616,-0.0013686097025897848,-0.013662657846694515,0.006885596701122321,-0.009918844888857192,-0.009865877815300572,0.006333476842582897,0.006953435225531601,0.004456837432884164,0.0023505311262281836,-0.003918014938721459,0.0018126584505382404,-0.0008768936297285368,-0.012578657192830134,-0.006181913512797621,0.0015941664236116537,-0.006858774924234146,-0.001969240589576815,-0.007063198801025128,-0.028103539988478476,-0.0011190827501574852,-0.004919856313109983,0.006025490443165804,0.013756516440907918
2024-02-13 00:00:00+00:00,-0.011274379023936687,0.0012711179443705145,-0.002152349299601064,-0.010553348855486089,-0.025877475200410616,-0.011295487474406118,-0.021474421310508807,-0.00973163338735017,-0.015867674418843847,-0.016200079546741186,-0.021507756512823217,-0.008742603156613127,-0.00870354576057808,-0.005862678421955425,0.007744814038445735,0.003815047459911014,0.0007180486347522219,-0.02152878419617066,-0.0059692680835736756,-0.0016609176208096654,-0.018646260348330612,-0.005346567094844379,-0.015104420848652267,-0.021846598116614713,-0.0015263108479853793,0.0026902144798692795,-0.006811461423974929,-0.008608938289853652
2024-02-14 00:00:00+00:00,-0.004809796406421318,0.006520806720892169,0.041739558950351086,0.008444846529140237,0.01160304549209168,0.01110251129047879,0.02845462905874996,0.0027222585885160466,0.005260735600068678,0.005511888200328885,0.0017897654431413557,-0.00466530731604109,0.010157192494960388,-0.0010108692272329245,0.021087563997673087,0.010272380596121122,0.003109352773705165,0.00966536428775222,0.04474139198719329,0.024567461491739273,0.00510198190893929,-0.004095495182689257,0.0179540886649614,0.025486372853585015,0.0001742037675089847,0.006345001045763299,-0.003192597818826415,-0.004933902356489384
2024-02-15 00:00:00+00:00,-0.0015747406188629798,0.012441347018910198,-0.010856197395281098,0.0022579379121447918,0.028373068921792477,0.0032263965694063756,0.009649007403908172,0.034007370969431516,-0.021747948716669296,-0.021721154812661014,0.007955774934464532,0.013997649193110862,0.021814547111061344,0.0018552561928955047,0.000620645998947289,0.013091335461614229,0.00572247409622606,-0.007155171575575325,0.024390251611321467,-0.01680664979854185,-0.0129529045990745,0.008867162026682918,0.0005472306570526442,0.06221180550417671,0.00762181955800334,0.012321695183406645,0.004092526702587085,0.02865932580240438
2024-02-16 00:00:00+00:00,-0.008430416759296122,0.005096574834142276,-0.01634984996300548,-0.015485349274824256,0.0005870022783589501,-0.0007177319332912768,-0.007604359928223503,0.0011006423844588387,-0.015145359640124534,-0.015759636507945984,0.0035172840899204694,-0.0011485965514810292,-0.004670091858295922,-0.00016834732647963424,0.032040922200586186,-0.006683861587833184,0.009878267798554052,-0.0061491251555831905,-0.016024684753008,-0.0006192376424227763,-0.013034272031047678,0.003184498088051546,-0.0013307622579904477,-0.0024943876658132247,0.0012862237246804575,-0.008612748293592265,0.006320561606840913,0.0
2024-02-20 00:00:00+00:00,-0.004113815794055453,-0.009803443368629483,-0.047046603240932794,-0.01519897928004621,-0.0038134475777623633,0.002348045088418571,-0.011493838177000115,-0.0040742896929532035,0.0031039242748653884,0.004269803138823525,0.0006070908520514617,0.008368012358715538,0.003909974555597939,0.02205760721023653,-0.03375699557032352,-0.03499030126550995,-0.0032866093607156754,-0.0031431206884515728,-0.01510404510633312,-0.043532182108560025,-0.02569393703434919,0.006348876590088093,0.0005476601649232471,-0.030957752117438453,-0.0009395404812294617,-0.01224160895499371,0.0322844879044073,-0.009447602498392271
2024-02-21 00:00:00+00:00,0.004185995606486692,-0.003470791572359855,-0.008449569283871083,0.0007338353617230009,-0.007655976707777623,-0.0036792495488356947,-0.009916567046107772,0.00935061528311576,0.0115329726413127,0.010133329055380225,0.004302643107338744,0.005194472908811587,0.006509819512285242,0.008896189038039237,-0.012902575021754292,0.016159364741485938,0.005888289100911548,-0.0015144677406661033,-0.0030950033588278414,-0.028508803012857853,-0.002674047912749944,0.011923476954965428,0.008592531799563874,0.00521268473502845,0.0017464510103069042,0.005851505698022619,-0.012282472220024654,0.02043796292397637
2024-02-22 00:00:00+00:00,0.01124382307100591,0.00919263407192994,0.10694508516789725,0.06309817959210906,-0.0026705695729836165,0.015739579546869997,0.03561981388497526,-6.437087248101214e-05,0.010289352890657577,0.01080310270904361,0.019800515499095228,0.011154450078705525,0.011995555615463172,-0.001469666592486818,0.03181347450511862,0.027251986065589096,0.008897949800505067,0.023546675492440272,0.026371319021572415,0.16400881585895521,0.026349836094588186,0.000997486922432067,0.013819311017849278,0.013554445406056326,0.00867869896180018,0.025256464354011854,0.009844597329824234,-0.0008583704316528218
2024-02-23 00:00:00+00:00,-0.010033972882428022,0.007581266928869734,-0.029363226217797966,-0.006536894800635129,0.009223234165654848,0.00480658216662988,-0.002894738352960613,-0.004953968353763383,-0.00020662372724578049,-0.0009021464141802937,0.0016696400805413791,0.008663147918874792,0.005025472572210976,0.000817647715253722,-0.00012998418552256918,0.003944344592959226,0.0014699024009108275,-0.0031823374764283763,-0.008343625654618547,0.003552299496935696,0.008467665431486138,0.0029273182725877422,0.00752922162872971,-0.027556873210526134,0.001405502725558616,-0.0005286017716580327,0.0008550964042142173,-0.00878202439650222
2024-02-26 00:00:00+00:00,-0.007451293910742507,0.004042918613004209,-0.00288924627963294,0.00984291359950551,-0.009138943549273137,0.0100551614399218,0.02592235562910794,-0.0013579004309809406,-0.045013274870141284,-0.04438736623867223,-0.0009677553677646111,-0.0064879078716507665,-0.003424179253431081,-0.008006528697504178,0.0030928164774544076,0.002302397680677748,-0.0047122685903600026,-0.006823578112093109,0.0070087512382273065,0.0034891854904179898,-0.008753847840495599,-0.005030092961928245,-0.0021781547099549714,0.03870392576202142,-0.003641588342044866,0.0019392315773270052,0.018455223627625417,0.0039483967445457235
2024-02-27 00:00:00+00:00,0.00811435690453699,0.001006659809569932,0.011306207347712816,-0.009853947351679437,0.0199344638441743,-0.0008585688340088105,-0.0029628530575909195,-0.014826739999150296,0.009729745104204213,0.009522525000783988,0.01065662542705681,0.0011816707720062603,0.0004908612443332849,-0.006094638030852417,-0.008964704949238622,0.0005057315815923946,0.0014747544630679954,-0.00014714897360579293,0.023857666831670565,-0.004943691089305369,0.003694634179339795,-0.005742089463697808,0.004773900161170408,0.0016549741281637331,-0.022652879206391918,-0.0034487565641250217,-0.00016777680927670957,-0.0021103068352671395
2024-02-28 00:00:00+00:00,-0.006625451500229196,-0.005531017637776525,-0.008202284909366253,-0.005253535890763716,0.0008751661504979857,0.004364106944665602,0.0009013738197933829,0.001183037879438853,-0.01905787478487242,-0.01800122676560678,0.005458459050501574,0.003540924501131304,0.005069491940348225,0.000994477931739457,-0.009620909144821721,0.008636218676333796,-0.00651010900920912,0.0005889831734662287,-0.008625995294468947,-0.01318910639908688,0.002693498417875473,0.004708030623535642,0.01035025895900521,0.01156560160219966,-0.02948851189140589,0.008687322701490308,0.0005034148891740475,0.0027876949398388806
2024-02-29 00:00:00+00:00,-0.0036930923010000116,-0.010955034325512258,0.09057440863979038,0.00858507987050583,0.013208079636697345,-0.0054415182885335645,0.0301900475364254,-0.00216633991679005,0.01709958030164671,0.015251483250432907,0.00794470179838247,-0.0010523507312585334,0.009111552105166343,-0.006291413850502803,-0.005226687224641147,-0.008541309295447164,-0.008112942495187014,0.01451977487283962,0.010796678266293602,0.018657475719646044,0.0,-0.006935318975345828,-0.0032340292144559246,-0.0007918650199801869,-0.009392288816180816,-0.010468021903273228,-0.016940613429439644,0.0019171395846329098
2024-03-01 00:00:00+00:00,-0.006030428464671833,0.016245440353059637,0.05251130044383867,0.07587933375481537,-0.004924775450986352,0.0074608281217183325,0.02609916533411938,0.005262895637367038,-0.012161830911625704,-0.00953345675028372,0.010089184636597581,0.004585414913542252,-0.004138482822277023,-0.008164002916133173,0.037734845124089755,0.003938774045941562,-0.0014943558819815461,0.004496568412214019,0.027234200906821382,0.04003185834322909,0.018803772080913328,-0.0005662161335924232,0.010785971265654393,0.003764585340074067,-0.008245573901364267,0.0018397043379541067,0.002559227440733114,0.012629132415322042
2024-03-04 00:00:00+00:00,-0.025381247895319148,-0.010396307195544185,0.013422824856374582,0.0022083389320761704,0.023289755242663412,0.012996293576695628,-0.007068834242584199,-0.025718259607349858,-0.028099788601871012,-0.02763588981515286,-0.010612619604833728,-0.014063622867337755,0.007501781369065874,0.004703628538724081,0.012990308894212044,-0.01707826113534483,-0.02292057753508181,-0.001395828348495387,-0.005667338801669475,0.03595077757617937,0.0024608145405413673,0.004469562913608449,0.009213421648564424,-0.07155546804023882,-0.015647634947850153,-0.009288090160330387,0.009189988686229222,-0.013983312267699888
2024-03-05 00:00:00+00:00,-0.028440943965615473,0.011917499447816837,-0.0011199636095416965,-0.042438686006869064,0.006827862346848734,0.0010142879284253947,-0.05050223312143265,0.0047688851988898495,-0.0031295788341672015,-0.005099430579835862,-0.005047652330220975,0.0008133423833995845,0.010017209418794248,-0.0048488012899520205,-0.01854141239480933,-0.0020704785840628404,-0.009834732246507771,-0.02957201051552938,-0.02814091000587826,0.008576529577200454,-0.027353924370921323,-0.001504107246894093,0.005106302353662162,-0.03933237971984138,-0.01809621548857454,-0.004099240116618219,0.012478943723025937,0.012265213482812065
2024-03-06 00:00:00+00:00,-0.005878153153355714,0.010605017722888688,0.026812264754451975,0.005399511472224505,0.0008476812055018268,0.017488042756389932,0.016803313464679892,-0.008422915280541954,-0.009119558267573158,-0.009572723284468121,0.003296103016450447,-0.003938326899444178,0.0051975640751338315,0.0005040893511156774,0.002803487391550563,0.008726961553371826,0.007490030236877665,-0.001390779536341924,-0.0013533793794381355,0.03182728920222866,0.011988339192910757,0.0015692112643030942,0.011785620398685692,-0.02323786698783792,-0.0011623153745133896,0.003758199713449928,0.008827454020349013,0.01069665738997716
2024-03-07 00:00:00+00:00,-0.0007095926341299519,-0.0027062071937468124,0.0035607462498863374,0.04222962957293053,0.005928851815130809,0.015971757847404344,-0.004444022421525973,0.007011368190291689,0.020217353250323145,0.022678974859487555,-0.0023580452731913892,-0.0029496906788509802,-0.008758520815359994,-0.0018472216525774465,0.0005001485527569294,-0.00860901838448358,0.001939356560373362,0.017533420168643232,0.018103042179092643,0.04474628955250615,0.02021916043399452,0.0065801289632467785,0.010414159435501835,0.011951969472048907,0.013076514939030393,-0.00773809868449149,-0.003467143095711056,0.005619661990997615
2024-03-08 00:00:00+00:00,0.01023670426874368,-0.00952544497065666,-0.01887598354147113,-0.06985753293119112,-0.0008420797450711115,-0.07641394356530706,0.00945691630191714,0.0034143410252955864,0.007763949864817432,0.007664791305609819,-0.008498206308254597,0.004091444501656216,0.0018629975934398857,0.0013458724041544023,-0.02309782331467103,0.003678845434290867,-0.003951913071081559,-0.007136962547546588,-0.006063996289604967,-0.05547692682164451,-0.018508820302359674,-0.0016808814571217523,-8.370213092523393e-05,-0.018527834714126334,-0.0006919874750911381,0.006397029340415861,-0.0039761351483914575,0.009406626347464586
2024-03-11 00:00:00+00:00,0.011831586503832536,0.00436118775797989,-0.043396499476769046,-0.011919903958664602,0.00814620503319019,-0.015822181091532106,0.0023585222992765775,0.01414465030140244,0.019443839632234283,0.01669010687605832,-0.00490157272316849,0.010719706174088683,0.0003718410625848101,0.012096833401157081,-0.03643689961488594,-0.0002131387935301321,-0.005910938030721957,-0.004184980259206994,-0.006431689761136172,-0.020039323320849456,0.015210739704508258,0.0074835800785750806,0.003045559465620462,0.013858834181150304,0.026396983710770705,0.0018566754220239456,0.008982033818054624,0.005905173977144518
